id,file,source_file,group,habitat,season,func,element,quality_status,problem_flags,batch,qa_sheet,width,height,tags,ko,en,scientific_name,source_manifest,source_policy
bio_0814,data/species_codex/generated/pixel_art_assets/slices/bio_0814_downy_woodpecker.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0814_downy_woodpecker.png,bird,forest,spring,shelter,wind,pass,,33,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png,143,213,"bird,forest,spring,shelter,wind",Downy Woodpecker (Dryobates pubescens),Downy Woodpecker,Dryobates pubescens,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0815,data/species_codex/generated/pixel_art_assets/slices/bio_0815_barn_swallow.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0815_barn_swallow.png,bird,forest,spring,shelter,wind,pass,,33,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png,224,194,"bird,forest,spring,shelter,wind",제비,Barn Swallow,Hirundo rustica,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0816,data/species_codex/generated/pixel_art_assets/slices/bio_0816_double_crested_cormorant.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0816_double_crested_cormorant.png,bird,forest,spring,shelter,wind,pass,,33,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png,181,205,"bird,forest,spring,shelter,wind",Double-crested Cormorant (Nannopterum auritum),Double-crested Cormorant,Nannopterum auritum,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0817,data/species_codex/generated/pixel_art_assets/slices/bio_0817_blue_jay.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0817_blue_jay.png,bird,forest,spring,shelter,wind,pass,,33,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png,214,206,"bird,forest,spring,shelter,wind",파랑어치,Blue Jay,Cyanocitta cristata,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0818,data/species_codex/generated/pixel_art_assets/slices/bio_0818_common_chaffinch.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0818_common_chaffinch.png,bird,forest,spring,shelter,wind,pass,,33,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png,210,191,"bird,forest,spring,shelter,wind",푸른머리되새,Common Chaffinch,Fringilla coelebs,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0819,data/species_codex/generated/pixel_art_assets/slices/bio_0819_osprey.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0819_osprey.png,bird,forest,spring,shelter,wind,pass,,33,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png,212,205,"bird,forest,spring,shelter,wind",물수리,Osprey,Pandion haliaetus,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0820,data/species_codex/generated/pixel_art_assets/slices/bio_0820_yellow_rumped_warbler.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0820_yellow_rumped_warbler.png,bird,forest,spring,shelter,wind,pass,,33,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png,223,182,"bird,forest,spring,shelter,wind",Yellow-rumped Warbler (Setophaga coronata),Yellow-rumped Warbler,Setophaga coronata,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0821,data/species_codex/generated/pixel_art_assets/slices/bio_0821_american_goldfinch.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0821_american_goldfinch.png,bird,forest,spring,shelter,wind,pass,,33,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png,210,191,"bird,forest,spring,shelter,wind",American Goldfinch (Spinus tristis),American Goldfinch,Spinus tristis,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0822,data/species_codex/generated/pixel_art_assets/slices/bio_0822_european_robin.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0822_european_robin.png,bird,forest,spring,shelter,wind,pass,,33,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png,205,199,"bird,forest,spring,shelter,wind",꼬까울새,European Robin,Erithacus rubecula,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0823,data/species_codex/generated/pixel_art_assets/slices/bio_0823_common_raven.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0823_common_raven.png,bird,forest,spring,shelter,wind,pass,,33,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png,221,211,"bird,forest,spring,shelter,wind",큰까마귀,Common Raven,Corvus corax,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0824,data/species_codex/generated/pixel_art_assets/slices/bio_0824_mute_swan.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0824_mute_swan.png,bird,forest,spring,shelter,wind,pass,,33,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png,214,206,"bird,forest,spring,shelter,wind",혹고니,Mute Swan,Cygnus olor,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0825,data/species_codex/generated/pixel_art_assets/slices/bio_0825_wild_turkey.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0825_wild_turkey.png,bird,forest,spring,shelter,wind,pass,,33,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_33.png,223,207,"bird,forest,spring,shelter,wind",들칠면조,Wild Turkey,Meleagris gallopavo,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0826,data/species_codex/generated/pixel_art_assets/slices/bio_0826_snowy_egret.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0826_snowy_egret.png,bird,forest,spring,shelter,wind,pass,,34,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png,195,210,"bird,forest,spring,shelter,wind",Snowy Egret (Egretta thula),Snowy Egret,Egretta thula,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0827,data/species_codex/generated/pixel_art_assets/slices/bio_0827_black_headed_gull.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0827_black_headed_gull.png,bird,forest,spring,shelter,wind,pass,,34,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png,205,203,"bird,forest,spring,shelter,wind",붉은부리갈매기,Black-headed Gull,Chroicocephalus ridibundus,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0828,data/species_codex/generated/pixel_art_assets/slices/bio_0828_eurasian_magpie.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0828_eurasian_magpie.png,bird,forest,spring,shelter,wind,pass,,34,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png,223,196,"bird,forest,spring,shelter,wind",유럽까치,Eurasian Magpie,Pica pica,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0829,data/species_codex/generated/pixel_art_assets/slices/bio_0829_ring_billed_gull.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0829_ring_billed_gull.png,bird,forest,spring,shelter,wind,pass,,34,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png,221,198,"bird,forest,spring,shelter,wind",Ring-billed Gull (Larus delawarensis),Ring-billed Gull,Larus delawarensis,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0830,data/species_codex/generated/pixel_art_assets/slices/bio_0830_eurasian_collared_dove.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0830_eurasian_collared_dove.png,bird,forest,spring,shelter,wind,pass,,34,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png,237,190,"bird,forest,spring,shelter,wind",염주비둘기,Eurasian Collared-Dove,Streptopelia decaocto,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0831,data/species_codex/generated/pixel_art_assets/slices/bio_0831_white_wagtail.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0831_white_wagtail.png,bird,forest,spring,shelter,wind,pass,,34,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png,228,182,"bird,forest,spring,shelter,wind",알락할미새,White Wagtail,Motacilla alba,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0832,data/species_codex/generated/pixel_art_assets/slices/bio_0832_black_crowned_night_heron.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0832_black_crowned_night_heron.png,bird,forest,spring,shelter,wind,pass,,34,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png,202,197,"bird,forest,spring,shelter,wind",해오라기,Black-crowned Night Heron,Nycticorax nycticorax,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0833,data/species_codex/generated/pixel_art_assets/slices/bio_0833_red_shouldered_hawk.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0833_red_shouldered_hawk.png,bird,forest,spring,shelter,wind,pass,,34,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png,180,200,"bird,forest,spring,shelter,wind",붉은어깨말똥가리,Red-shouldered Hawk,Buteo lineatus,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0834,data/species_codex/generated/pixel_art_assets/slices/bio_0834_black_capped_chickadee.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0834_black_capped_chickadee.png,bird,forest,spring,shelter,wind,pass,,34,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png,218,185,"bird,forest,spring,shelter,wind",Black-capped Chickadee (Poecile atricapillus),Black-capped Chickadee,Poecile atricapillus,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0835,data/species_codex/generated/pixel_art_assets/slices/bio_0835_eurasian_blue_tit.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0835_eurasian_blue_tit.png,bird,forest,spring,shelter,wind,pass,,34,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png,212,182,"bird,forest,spring,shelter,wind",푸른박새,Eurasian Blue Tit,Cyanistes caeruleus,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0836,data/species_codex/generated/pixel_art_assets/slices/bio_0836_great_tailed_grackle.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0836_great_tailed_grackle.png,bird,forest,spring,shelter,wind,pass,,34,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png,239,198,"bird,forest,spring,shelter,wind",큰꼬리찌르레기사촌,Great-tailed Grackle,Quiscalus mexicanus,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0837,data/species_codex/generated/pixel_art_assets/slices/bio_0837_eurasian_coot.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0837_eurasian_coot.png,bird,forest,spring,shelter,wind,pass,,34,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png,192,201,"bird,forest,spring,shelter,wind",물닭,Eurasian Coot,Fulica atra,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0838,data/species_codex/generated/pixel_art_assets/slices/bio_0838_american_coot.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0838_american_coot.png,bird,forest,spring,shelter,wind,pass,,34,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png,190,202,"bird,forest,spring,shelter,wind",American Coot (Fulica americana),American Coot,Fulica americana,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0839,data/species_codex/generated/pixel_art_assets/slices/bio_0839_common_wood_pigeon.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0839_common_wood_pigeon.png,bird,forest,spring,shelter,wind,pass,,34,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png,218,204,"bird,forest,spring,shelter,wind",숲비둘기,Common Wood-Pigeon,Columba palumbus,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0840,data/species_codex/generated/pixel_art_assets/slices/bio_0840_great_cormorant.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0840_great_cormorant.png,bird,forest,spring,shelter,wind,pass,,34,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png,222,218,"bird,forest,spring,shelter,wind",민물가마우지,Great Cormorant,Phalacrocorax carbo,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
bio_0841,data/species_codex/generated/pixel_art_assets/slices/bio_0841_cooper_s_hawk.png,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/slices/bio_0841_cooper_s_hawk.png,bird,forest,spring,shelter,wind,pass,,34,data/species_codex/generated/pixel_art_assets/review_contact_sheets/batch_34.png,177,206,"bird,forest,spring,shelter,wind",Cooper's Hawk (Astur cooperii),Cooper's Hawk,Astur cooperii,prototype/emoji_garden/data/species_codex/generated/pixel_art_assets/manifest.csv,source-backed reuse; no programmatic illustration drawing
